global_index,original_excel_row,ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,khoang_cach_chim_bay,tinh_thanh,PART_ID,row_in_part,Khoảng cách đường bộ,Khoảng cách đường bộ km,thời gian,source_output_file,source_kind,crawl_status,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord,matched_by,old_distance_km,new_distance_km,old_duration,new_duration,old_ratio_to_air,new_ratio_to_air,distance_diff_km,distance_abs_diff_km,distance_change_pct,compare_status,recrawl_priority
17935,17937,16630000,PGD Phong Lan,106.6902538,20.8654375,16832000,PGD Đà Nẵng,106.70363,20.861018,1.474168023515653,TP. Hải Phòng,180,35,"1 hr 3 min
71.8 km",71.8,1 hr 3 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16630000__16832000,16630000__16832000,"20.86544,106.69025__20.86102,106.70363","20.86102,106.70363__20.86544,106.69025",directed_pair_key_by_code,2.1,71.8,,1 hr 3 min,,48.7054,69.7,69.7,33.1905,SUSPECT_CHANGED,HIGH
17697,17699,16431000,PGD Hai Bà Trưng,106.6769427,20.8523679,34037000,PGD Bình Giang,106.1505193,20.9069647,55.02759520812877,TP. Hải Phòng,177,97,"16 min
9.6 km",9.6,16 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16431000__34037000,16431000__34037000,"20.85237,106.67694__20.90696,106.15052","20.85237,106.67694__20.90696,106.15052",directed_pair_key_by_code,79.3,9.6,,16 min,,0.1745,-69.7,69.7,0.8789,SUSPECT_CHANGED,HIGH
17939,17941,16630000,PGD Phong Lan,106.6902538,20.8654375,16930000,PGD Tôn Đức Thắng,106.6661913,20.8617835,2.532992099234485,TP. Hải Phòng,180,39,"1 hr 5 min
73.0 km",73.0,1 hr 5 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16630000__16930000,16630000__16930000,"20.86544,106.69025__20.86178,106.66619","20.86178,106.66619__20.86544,106.69025",directed_pair_key_by_code,3.4,73.0,,1 hr 5 min,,28.8197,69.6,69.6,20.4706,SUSPECT_CHANGED,HIGH
19838,19840,88031000,PGD Tam Thắng,107.0854444,10.3494722,88034000,PGD Bà Rịa,107.1768403,10.4877553,18.33952091464587,TP. Hồ Chí Minh,199,38,"1 hr 22 min
91.0 km",91.0,1 hr 22 min,part/output_part_199/ket_qua_tu_0_den_99.xlsx,original_output,ok,88031000__88034000,88031000__88034000,"10.34947,107.08544__10.48776,107.17684","10.34947,107.08544__10.48776,107.17684",directed_pair_key_by_code,21.4,91.0,,1 hr 22 min,,4.962,69.6,69.6,3.2523,SUSPECT_CHANGED,HIGH
17151,17153,32634000,PGD Từ Liêm,105.7974311,21.035894,32830000,PGD Trung Chính,105.8008666,21.0094211,2.965175185059358,TP. Hà Nội,172,51,"1 hr 3 min
74.0 km",74.0,1 hr 3 min,part/output_part_172/ket_qua_tu_0_den_99.xlsx,original_output,ok,32634000__32830000,32634000__32830000,"21.03589,105.79743__21.00942,105.80087","21.00942,105.80087__21.03589,105.79743",directed_pair_key_by_code,4.5,74.0,,1 hr 3 min,,24.9564,69.5,69.5,15.4444,SUSPECT_CHANGED,HIGH
17811,17813,16434000,PGD Hoa Phượng,106.6919632,20.8290041,34037000,PGD Bình Giang,106.1505193,20.9069647,56.9205707369125,TP. Hải Phòng,179,11,"14 min
6.9 km",6.9,14 min,part/output_part_179/ket_qua_tu_0_den_99.xlsx,original_output,ok,16434000__34037000,16434000__34037000,"20.82900,106.69196__20.90696,106.15052","20.82900,106.69196__20.90696,106.15052",directed_pair_key_by_code,76.4,6.9,,14 min,,0.1212,-69.5,69.5,0.9097,SUSPECT_CHANGED,HIGH
19285,19287,64034000,PGD Phú Giáo,106.7955924,11.29029,94231000,PGD Tên Lửa,106.61129,10.75028,63.3262286878495,TP. Hồ Chí Minh,193,85,"3 hr 2 min
149 km",149.0,3 hr 2 min,part/output_part_193/ket_qua_tu_0_den_99.xlsx,original_output,ok,64034000__94231000,64034000__94231000,"11.29029,106.79559__10.75028,106.61129","10.75028,106.61129__11.29029,106.79559",directed_pair_key_by_code,79.7,149.0,,3 hr 2 min,,2.3529,69.3,69.3,0.8695,SUSPECT_CHANGED,HIGH
17735,17737,16432000,PGD Trần Hưng Đạo,106.6870194,20.8601165,34036000,PGD Thanh Miện,106.2458398,20.7856639,46.59413792703748,TP. Hải Phòng,178,35,"13 min
7.1 km",7.1,13 min,part/output_part_178/ket_qua_tu_0_den_99.xlsx,original_output,ok,16432000__34036000,16432000__34036000,"20.86012,106.68702__20.78566,106.24584","20.78566,106.24584__20.86012,106.68702",directed_pair_key_by_code,76.3,7.1,,13 min,,0.1524,-69.2,69.2,0.9069,SUSPECT_CHANGED,HIGH
17951,17953,16630000,PGD Phong Lan,106.6902538,20.8654375,34400000,CN Đông Hải Dương,106.5466222,20.9940344,20.66393164292141,TP. Hải Phòng,180,51,"1 hr 32 min
94.8 km",94.8,1 hr 32 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16630000__34400000,16630000__34400000,"20.86544,106.69025__20.99403,106.54662","20.86544,106.69025__20.99403,106.54662",directed_pair_key_by_code,25.8,94.8,,1 hr 32 min,,4.5877,69.0,69.0,2.6744,SUSPECT_CHANGED,HIGH
19236,19238,64034000,PGD Phú Giáo,106.7955924,11.29029,91200000,CN Sài Gòn,106.7072001,10.7281824,63.24382334253641,TP. Hồ Chí Minh,193,36,"33 min
18.8 km",18.8,33 min,part/output_part_193/ket_qua_tu_0_den_99.xlsx,original_output,ok,64034000__91200000,64034000__91200000,"11.29029,106.79559__10.72818,106.70720","10.72818,106.70720__11.29029,106.79559",directed_pair_key_by_code,87.8,18.8,,33 min,,0.2973,-69.0,69.0,0.7859,SUSPECT_CHANGED,HIGH
18776,18778,64031000,PGD Tân Phước Khánh,106.7169545,11.003797,88032000,PGD Thắng Nhất,107.1119125,10.3980829,79.99104819785423,TP. Hồ Chí Minh,188,76,"54 min
32.0 km",32.0,54 min,part/output_part_188/ket_qua_tu_0_den_99.xlsx,original_output,ok,64031000__88032000,64031000__88032000,"11.00380,106.71695__10.39808,107.11191","10.39808,107.11191__11.00380,106.71695",directed_pair_key_by_code,101.0,32.0,,54 min,,0.4,-69.0,69.0,0.6832,SUSPECT_CHANGED,HIGH
20748,20750,88041000,PGD Xuyên Mộc,107.4095097,10.5384199,90434000,PGD Thái Sơn,106.687313,10.824671,85.0906197545634,TP. Hồ Chí Minh,208,48,"1 hr 8 min
28.8 km",28.8,1 hr 8 min,part/output_part_208/ket_qua_tu_0_den_99.xlsx,original_output,ok,88041000__90434000,88041000__90434000,"10.53842,107.40951__10.82467,106.68731","10.53842,107.40951__10.82467,106.68731",directed_pair_key_by_code,97.6,28.8,,1 hr 8 min,,0.3385,-68.8,68.8,0.7049,SUSPECT_CHANGED,HIGH
20446,20448,88038000,PGD Long Điền,107.2164178,10.4169245,94231000,PGD Tên Lửa,106.61129,10.75028,75.82097090807979,TP. Hồ Chí Minh,205,46,"37 min
27.4 km",27.4,37 min,part/output_part_205/ket_qua_tu_0_den_99.xlsx,original_output,ok,88038000__94231000,88038000__94231000,"10.41692,107.21642__10.75028,106.61129","10.41692,107.21642__10.75028,106.61129",directed_pair_key_by_code,95.8,27.4,,37 min,,0.3614,-68.4,68.4,0.714,SUSPECT_CHANGED,HIGH
17201,17203,16000000,CN Hải Phòng,106.6892541,20.8616368,34036000,PGD Thanh Miện,106.2458398,20.7856639,46.85267407539056,TP. Hải Phòng,173,1,"9 min
3.1 km",3.1,9 min,part/output_part_173/ket_qua_tu_0_den_99.xlsx,original_output,ok,16000000__34036000,16000000__34036000,"20.86164,106.68925__20.78566,106.24584","20.78566,106.24584__20.86164,106.68925",directed_pair_key_by_code,71.4,3.1,,9 min,,0.0662,-68.3,68.3,0.9566,SUSPECT_CHANGED,HIGH
19245,19247,64034000,PGD Phú Giáo,106.7955924,11.29029,92200000,CN 6 Thành phố Hồ Chí Minh,106.6648231,10.7532743,61.39552546487199,TP. Hồ Chí Minh,193,45,"40 min
22.5 km",22.5,40 min,part/output_part_193/ket_qua_tu_0_den_99.xlsx,original_output,ok,64034000__92200000,64034000__92200000,"11.29029,106.79559__10.75327,106.66482","10.75327,106.66482__11.29029,106.79559",directed_pair_key_by_code,90.7,22.5,,40 min,,0.3665,-68.2,68.2,0.7519,SUSPECT_CHANGED,HIGH
17686,17688,16431000,PGD Hai Bà Trưng,106.6769427,20.8523679,16900000,CN Kiến An,106.6256763,20.8098579,7.122538798475654,TP. Hải Phòng,177,86,"1 hr 14 min
76.4 km",76.4,1 hr 14 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16431000__16900000,16431000__16900000,"20.85237,106.67694__20.80986,106.62568","20.80986,106.62568__20.85237,106.67694",directed_pair_key_by_code,8.3,76.4,,1 hr 14 min,,10.7265,68.1,68.1,8.2048,SUSPECT_CHANGED,HIGH
18916,18918,64032000,PGD Mỹ Phước,106.6070371,11.1326431,88039000,PGD Châu Đức,107.2451534,10.6454008,88.26281663604522,TP. Hồ Chí Minh,190,16,"1 hr 13 min
45.9 km",45.9,1 hr 13 min,part/output_part_190/ket_qua_tu_0_den_99.xlsx,original_output,ok,64032000__88039000,64032000__88039000,"11.13264,106.60704__10.64540,107.24515","10.64540,107.24515__11.13264,106.60704",directed_pair_key_by_code,114.0,45.9,,1 hr 13 min,,0.52,-68.1,68.1,0.5974,SUSPECT_CHANGED,HIGH
17835,17837,16435000,PGD Trần Nguyên Hãn,106.6692966,20.8452886,16834000,PGD Thanh Niên,106.7206766,20.8294995,5.620755490782077,TP. Hải Phòng,179,35,"1 hr 12 min
75.7 km",75.7,1 hr 12 min,part/output_part_179/ket_qua_tu_0_den_99.xlsx,original_output,ok,16435000__16834000,16435000__16834000,"20.84529,106.66930__20.82950,106.72068","20.82950,106.72068__20.84529,106.66930",directed_pair_key_by_code,7.9,75.7,,1 hr 12 min,,13.4679,67.8,67.8,8.5823,SUSPECT_CHANGED,HIGH
19417,19419,64035000,PGD Tân Đông Hiệp,106.7422824,10.9280524,94230000,PGD Nguyễn Sơn,106.6259453,10.7820436,20.61548098792362,TP. Hồ Chí Minh,195,17,"1 hr 51 min
93.6 km",93.6,1 hr 51 min,part/output_part_195/ket_qua_tu_0_den_99.xlsx,original_output,ok,64035000__94230000,64035000__94230000,"10.92805,106.74228__10.78204,106.62595","10.78204,106.62595__10.92805,106.74228",directed_pair_key_by_code,25.8,93.6,,1 hr 51 min,,4.5403,67.8,67.8,2.6279,SUSPECT_CHANGED,HIGH
17968,17970,16631000,PGD Hùng Vương,106.6417341,20.8763509,16833000,PGD Lạch Tray,106.6955435,20.8379031,7.038434825164207,TP. Hải Phòng,180,68,"1 hr 13 min
77.1 km",77.1,1 hr 13 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16631000__16833000,16631000__16833000,"20.87635,106.64173__20.83790,106.69554","20.83790,106.69554__20.87635,106.64173",directed_pair_key_by_code,9.4,77.1,,1 hr 13 min,,10.9541,67.7,67.7,7.2021,SUSPECT_CHANGED,HIGH
17573,17575,16230000,PGD Đồ Sơn,106.7828225,20.7164627,34036000,PGD Thanh Miện,106.2458398,20.7856639,56.36406589123076,TP. Hải Phòng,176,73,"5 min
1.6 km",1.6,5 min,part/output_part_176/ket_qua_tu_0_den_99.xlsx,original_output,ok,16230000__34036000,16230000__34036000,"20.71646,106.78282__20.78566,106.24584","20.71646,106.78282__20.78566,106.24584",directed_pair_key_by_code,69.0,1.6,,5 min,,0.0284,-67.4,67.4,0.9768,SUSPECT_CHANGED,HIGH
17210,17212,16000000,CN Hải Phòng,106.6892541,20.8616368,34600000,CN Tây Hải Phòng,106.3111689,20.9346703,40.10635562590815,TP. Hải Phòng,173,10,"22 min
7.2 km",7.2,22 min,part/output_part_173/ket_qua_tu_0_den_99.xlsx,original_output,ok,16000000__34600000,16000000__34600000,"20.86164,106.68925__20.93467,106.31117","20.86164,106.68925__20.93467,106.31117",directed_pair_key_by_code,74.6,7.2,,22 min,,0.1795,-67.4,67.4,0.9035,SUSPECT_CHANGED,HIGH
20808,20810,88041000,PGD Xuyên Mộc,107.4095097,10.5384199,94000000,CN 10 Thành phố Hồ Chí Minh,106.673082,10.765361,84.33966975421748,TP. Hồ Chí Minh,209,8,"1 hr 4 min
53.6 km",53.6,1 hr 4 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,88041000__94000000,88041000__94000000,"10.53842,107.40951__10.76536,106.67308","10.53842,107.40951__10.76536,106.67308",directed_pair_key_by_code,121.0,53.6,,1 hr 4 min,,0.6355,-67.4,67.4,0.557,SUSPECT_CHANGED,HIGH
18036,18038,16635000,PGD Đình Vũ,106.8087885,20.8144857,34030000,PGD Trần Phú,106.327244,20.9367914,51.84589720876271,TP. Hải Phòng,181,36,"12 min
4.8 km",4.8,12 min,part/output_part_181/ket_qua_tu_0_den_99.xlsx,original_output,ok,16635000__34030000,16635000__34030000,"20.81449,106.80879__20.93679,106.32724","20.81449,106.80879__20.93679,106.32724",directed_pair_key_by_code,71.8,4.8,,12 min,,0.0926,-67.0,67.0,0.9331,SUSPECT_CHANGED,HIGH
18099,18101,16831000,PGD Võ Nguyên Giáp,106.6920974,20.8224515,34037000,PGD Bình Giang,106.1505193,20.9069647,57.05104481831616,TP. Hải Phòng,181,99,"23 min
10.1 km",10.1,23 min,part/output_part_181/ket_qua_tu_0_den_99.xlsx,original_output,ok,16831000__34037000,16831000__34037000,"20.82245,106.69210__20.90696,106.15052","20.82245,106.69210__20.90696,106.15052",directed_pair_key_by_code,77.1,10.1,,23 min,,0.177,-67.0,67.0,0.869,SUSPECT_CHANGED,HIGH
19229,19231,64034000,PGD Phú Giáo,106.7955924,11.29029,90836000,PGD Nguyễn Lương Bằng,106.7284493,10.7174433,64.11794586053323,TP. Hồ Chí Minh,193,29,"38 min
21.0 km",21.0,38 min,part/output_part_193/ket_qua_tu_0_den_99.xlsx,original_output,ok,64034000__90836000,64034000__90836000,"11.29029,106.79559__10.71744,106.72845","10.71744,106.72845__11.29029,106.79559",directed_pair_key_by_code,88.0,21.0,,38 min,,0.3275,-67.0,67.0,0.7614,SUSPECT_CHANGED,HIGH
17639,17641,16400000,CN Lê Chân,106.6724123,20.8541282,16632000,PGD An Dương,106.6140362,20.8638067,6.160436478191771,TP. Hải Phòng,177,39,"1 hr 13 min
75.4 km",75.4,1 hr 13 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16400000__16632000,16400000__16632000,"20.85413,106.67241__20.86381,106.61404","20.85413,106.67241__20.86381,106.61404",directed_pair_key_by_code,8.6,75.4,,1 hr 13 min,,12.2394,66.8,66.8,7.7674,SUSPECT_CHANGED,HIGH
17998,18000,16632000,PGD An Dương,106.6140362,20.8638067,16832000,PGD Đà Nẵng,106.70363,20.861018,9.314401578134875,TP. Hải Phòng,180,98,"1 hr 5 min
77.1 km",77.1,1 hr 5 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16632000__16832000,16632000__16832000,"20.86381,106.61404__20.86102,106.70363","20.86102,106.70363__20.86381,106.61404",directed_pair_key_by_code,10.3,77.1,,1 hr 5 min,,8.2775,66.8,66.8,6.4854,SUSPECT_CHANGED,HIGH
17832,17834,16435000,PGD Trần Nguyên Hãn,106.6692966,20.8452886,16831000,PGD Võ Nguyên Giáp,106.6920974,20.8224515,3.473219781671963,TP. Hải Phòng,179,32,"1 hr 10 min
73.6 km",73.6,1 hr 10 min,part/output_part_179/ket_qua_tu_0_den_99.xlsx,original_output,ok,16435000__16831000,16435000__16831000,"20.84529,106.66930__20.82245,106.69210","20.82245,106.69210__20.84529,106.66930",directed_pair_key_by_code,7.0,73.6,,1 hr 10 min,,21.1907,66.6,66.6,9.5143,SUSPECT_CHANGED,HIGH
19132,19134,64033000,PGD Dĩ An,106.7573326,10.9062265,92831000,PGD Hiệp Thành,106.6434221,10.8767708,12.86214445436305,TP. Hồ Chí Minh,192,32,"1 hr 56 min
82.0 km",82.0,1 hr 56 min,part/output_part_192/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__92831000,64033000__92831000,"10.90623,106.75733__10.87677,106.64342","10.87677,106.64342__10.90623,106.75733",directed_pair_key_by_code,15.4,82.0,,1 hr 56 min,,6.3753,66.6,66.6,4.3247,SUSPECT_CHANGED,HIGH
17892,17894,16437000,PGD Vĩnh Bảo,106.484306,20.694147,34631000,PGD Chí Linh,106.3874774,21.1088944,47.20198882695742,TP. Hải Phòng,179,92,"22 min
9.3 km",9.3,22 min,part/output_part_179/ket_qua_tu_0_den_99.xlsx,original_output,ok,16437000__34631000,16437000__34631000,"20.69415,106.48431__21.10889,106.38748","20.69415,106.48431__21.10889,106.38748",directed_pair_key_by_code,75.9,9.3,,22 min,,0.197,-66.6,66.6,0.8775,SUSPECT_CHANGED,HIGH
17936,17938,16630000,PGD Phong Lan,106.6902538,20.8654375,16833000,PGD Lạch Tray,106.6955435,20.8379031,3.110639226684889,TP. Hải Phòng,180,36,"1 hr 3 min
71.1 km",71.1,1 hr 3 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16630000__16833000,16630000__16833000,"20.86544,106.69025__20.83790,106.69554","20.83790,106.69554__20.86544,106.69025",directed_pair_key_by_code,4.6,71.1,,1 hr 3 min,,22.857,66.5,66.5,14.4565,SUSPECT_CHANGED,HIGH
20813,20815,88041000,PGD Xuyên Mộc,107.4095097,10.5384199,94200000,CN 11 Thành phố Hồ Chí Minh,106.6474356,10.7568213,86.74844366214728,TP. Hồ Chí Minh,209,13,"1 hr 6 min
58.5 km",58.5,1 hr 6 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,88041000__94200000,88041000__94200000,"10.53842,107.40951__10.75682,106.64744","10.53842,107.40951__10.75682,106.64744",directed_pair_key_by_code,125.0,58.5,,1 hr 6 min,,0.6744,-66.5,66.5,0.532,SUSPECT_CHANGED,HIGH
18069,18071,16800000,CN Ngô Quyền,106.6925006,20.8607247,34035000,PGD Cẩm Giàng,106.2497133,20.9356847,46.74592539036238,TP. Hải Phòng,181,69,"23 min
10.9 km",10.9,23 min,part/output_part_181/ket_qua_tu_0_den_99.xlsx,original_output,ok,16800000__34035000,16800000__34035000,"20.86072,106.69250__20.93568,106.24971","20.86072,106.69250__20.93568,106.24971",directed_pair_key_by_code,77.1,10.9,,23 min,,0.2332,-66.2,66.2,0.8586,SUSPECT_CHANGED,HIGH
19737,19739,88030000,PGD Nguyễn An Ninh,107.0898627,10.3656844,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,59.48768972754295,TP. Hồ Chí Minh,198,37,"24 min
20.6 km",20.6,24 min,part/output_part_198/ket_qua_tu_0_den_99.xlsx,original_output,ok,88030000__90331000,88030000__90331000,"10.36568,107.08986__10.78869,106.75667","10.36568,107.08986__10.78869,106.75667",directed_pair_key_by_code,86.8,20.6,,24 min,,0.3463,-66.2,66.2,0.7627,SUSPECT_CHANGED,HIGH
17200,17202,16000000,CN Hải Phòng,106.6892541,20.8616368,34035000,PGD Cẩm Giàng,106.2497133,20.9356847,46.39587950160766,TP. Hải Phòng,173,0,"23 min
7.6 km",7.6,23 min,part/output_part_173/ket_qua_tu_0_den_99.xlsx,original_output,ok,16000000__34035000,16000000__34035000,"20.86164,106.68925__20.93568,106.24971","20.86164,106.68925__20.93568,106.24971",directed_pair_key_by_code,73.6,7.6,,23 min,,0.1638,-66.0,66.0,0.8967,SUSPECT_CHANGED,HIGH
17572,17574,16230000,PGD Đồ Sơn,106.7828225,20.7164627,34035000,PGD Cẩm Giàng,106.2497133,20.9356847,60.53125151344393,TP. Hải Phòng,176,72,"17 min
5.6 km",5.6,17 min,part/output_part_176/ket_qua_tu_0_den_99.xlsx,original_output,ok,16230000__34035000,16230000__34035000,"20.71646,106.78282__20.93568,106.24971","20.71646,106.78282__20.93568,106.24971",directed_pair_key_by_code,71.3,5.6,,17 min,,0.0925,-65.7,65.7,0.9215,SUSPECT_CHANGED,HIGH
18067,18069,16800000,CN Ngô Quyền,106.6925006,20.8607247,34033000,PGD Hải Tân,106.3309265,20.9216871,38.16889159365805,TP. Hải Phòng,181,67,"16 min
7.2 km",7.2,16 min,part/output_part_181/ket_qua_tu_0_den_99.xlsx,original_output,ok,16800000__34033000,16800000__34033000,"20.86072,106.69250__20.92169,106.33093","20.86072,106.69250__20.92169,106.33093",directed_pair_key_by_code,72.8,7.2,,16 min,,0.1886,-65.6,65.6,0.9011,SUSPECT_CHANGED,HIGH
18037,18039,16635000,PGD Đình Vũ,106.8087885,20.8144857,34031000,PGD Trần Hưng Đạo,106.3328297,20.9392325,51.35837263449564,TP. Hải Phòng,181,37,"13 min
5.8 km",5.8,13 min,part/output_part_181/ket_qua_tu_0_den_99.xlsx,original_output,ok,16635000__34031000,16635000__34031000,"20.81449,106.80879__20.93923,106.33283","20.81449,106.80879__20.93923,106.33283",directed_pair_key_by_code,71.1,5.8,,13 min,,0.1129,-65.3,65.3,0.9184,SUSPECT_CHANGED,HIGH
19181,19183,64034000,PGD Phú Giáo,106.7955924,11.29029,88032000,PGD Thắng Nhất,107.1119125,10.3980829,105.0512866811613,TP. Hồ Chí Minh,192,81,"1 hr 44 min
71.0 km",71.0,1 hr 44 min,part/output_part_192/ket_qua_tu_0_den_99.xlsx,original_output,ok,64034000__88032000,64034000__88032000,"11.29029,106.79559__10.39808,107.11191","10.39808,107.11191__11.29029,106.79559",directed_pair_key_by_code,136.0,71.0,,1 hr 44 min,,0.6759,-65.0,65.0,0.4779,SUSPECT_CHANGED,HIGH
19711,19713,88030000,PGD Nguyễn An Ninh,107.0898627,10.3656844,88039000,PGD Châu Đức,107.2451534,10.6454008,35.43525999947649,TP. Hồ Chí Minh,198,11,"1 hr 47 min
105 km",105.0,1 hr 47 min,part/output_part_198/ket_qua_tu_0_den_99.xlsx,original_output,ok,88030000__88039000,88030000__88039000,"10.36568,107.08986__10.64540,107.24515","10.36568,107.08986__10.64540,107.24515",directed_pair_key_by_code,40.1,105.0,,1 hr 47 min,,2.9632,64.9,64.9,1.6185,SUSPECT_CHANGED,HIGH
19811,19813,88030000,PGD Nguyễn An Ninh,107.0898627,10.3656844,94231000,PGD Tên Lửa,106.61129,10.75028,67.56922242311911,TP. Hồ Chí Minh,199,11,"48 min
40.1 km",40.1,48 min,part/output_part_199/ket_qua_tu_0_den_99.xlsx,original_output,ok,88030000__94231000,88030000__94231000,"10.36568,107.08986__10.75028,106.61129","10.36568,107.08986__10.75028,106.61129",directed_pair_key_by_code,105.0,40.1,,48 min,,0.5935,-64.9,64.9,0.6181,SUSPECT_CHANGED,HIGH
17673,17675,16431000,PGD Hai Bà Trưng,106.6769427,20.8523679,16434000,PGD Hoa Phượng,106.6919632,20.8290041,3.030807065399019,TP. Hải Phòng,177,73,"1 hr 3 min
69.0 km",69.0,1 hr 3 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16431000__16434000,16431000__16434000,"20.85237,106.67694__20.82900,106.69196","20.82900,106.69196__20.85237,106.67694",directed_pair_key_by_code,4.2,69.0,,1 hr 3 min,,22.7662,64.8,64.8,15.4286,SUSPECT_CHANGED,HIGH
19581,19583,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,88039000,PGD Châu Đức,107.2451534,10.6454008,37.90796398503764,TP. Hồ Chí Minh,196,81,"1 hr 51 min
107 km",107.0,1 hr 51 min,part/output_part_196/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__88039000,88000000__88039000,"10.34819,107.07531__10.64540,107.24515","10.34819,107.07531__10.64540,107.24515",directed_pair_key_by_code,42.3,107.0,,1 hr 51 min,,2.8226,64.7,64.7,1.5296,SUSPECT_CHANGED,HIGH
19681,19683,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,94231000,PGD Tên Lửa,106.61129,10.75028,67.61588547903094,TP. Hồ Chí Minh,197,81,"51 min
42.3 km",42.3,51 min,part/output_part_197/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__94231000,88000000__94231000,"10.34819,107.07531__10.75028,106.61129","10.34819,107.07531__10.75028,106.61129",directed_pair_key_by_code,107.0,42.3,,51 min,,0.6256,-64.7,64.7,0.6047,SUSPECT_CHANGED,HIGH
19225,19227,64034000,PGD Phú Giáo,106.7955924,11.29029,90830000,PGD KCX Tân Thuận,106.7306059,10.736381,61.99903655854863,TP. Hồ Chí Minh,193,25,"41 min
22.1 km",22.1,41 min,part/output_part_193/ket_qua_tu_0_den_99.xlsx,original_output,ok,64034000__90830000,64034000__90830000,"11.29029,106.79559__10.73638,106.73061","10.73638,106.73061__11.29029,106.79559",directed_pair_key_by_code,86.6,22.1,,41 min,,0.3565,-64.5,64.5,0.7448,SUSPECT_CHANGED,HIGH
20068,20070,88032000,PGD Thắng Nhất,107.1119125,10.3980829,94231000,PGD Tên Lửa,106.61129,10.75028,67.29139864945313,TP. Hồ Chí Minh,201,68,"44 min
35.1 km",35.1,44 min,part/output_part_201/ket_qua_tu_0_den_99.xlsx,original_output,ok,88032000__94231000,88032000__94231000,"10.39808,107.11191__10.75028,106.61129","10.39808,107.11191__10.75028,106.61129",directed_pair_key_by_code,99.6,35.1,,44 min,,0.5216,-64.5,64.5,0.6476,SUSPECT_CHANGED,HIGH
19968,19970,88032000,PGD Thắng Nhất,107.1119125,10.3980829,88039000,PGD Châu Đức,107.2451534,10.6454008,31.12017505313511,TP. Hồ Chí Minh,200,68,"1 hr 45 min
99.2 km",99.2,1 hr 45 min,part/output_part_200/ket_qua_tu_0_den_99.xlsx,original_output,ok,88032000__88039000,88032000__88039000,"10.39808,107.11191__10.64540,107.24515","10.39808,107.11191__10.64540,107.24515",directed_pair_key_by_code,35.1,99.2,,1 hr 45 min,,3.1876,64.1,64.1,1.8262,SUSPECT_CHANGED,HIGH
17582,17584,16230000,PGD Đồ Sơn,106.7828225,20.7164627,34600000,CN Tây Hải Phòng,106.3111689,20.9346703,54.69545807878926,TP. Hải Phòng,176,82,"14 min
4.3 km",4.3,14 min,part/output_part_176/ket_qua_tu_0_den_99.xlsx,original_output,ok,16230000__34600000,16230000__34600000,"20.71646,106.78282__20.93467,106.31117","20.71646,106.78282__20.93467,106.31117",directed_pair_key_by_code,68.4,4.3,,14 min,,0.0786,-64.1,64.1,0.9371,SUSPECT_CHANGED,HIGH
17682,17684,16431000,PGD Hai Bà Trưng,106.6769427,20.8523679,16831000,PGD Võ Nguyên Giáp,106.6920974,20.8224515,3.680532491138799,TP. Hải Phòng,177,82,"1 hr 4 min
68.3 km",68.3,1 hr 4 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16431000__16831000,16431000__16831000,"20.85237,106.67694__20.82245,106.69210","20.82245,106.69210__20.85237,106.67694",directed_pair_key_by_code,4.3,68.3,,1 hr 4 min,,18.5571,64.0,64.0,14.8837,SUSPECT_CHANGED,HIGH
17969,17971,16631000,PGD Hùng Vương,106.6417341,20.8763509,16834000,PGD Thanh Niên,106.7206766,20.8294995,9.717517851822931,TP. Hải Phòng,180,69,"1 hr 9 min
74.9 km",74.9,1 hr 9 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16631000__16834000,16631000__16834000,"20.87635,106.64173__20.82950,106.72068","20.82950,106.72068__20.87635,106.64173",directed_pair_key_by_code,10.9,74.9,,1 hr 9 min,,7.7077,64.0,64.0,5.8716,SUSPECT_CHANGED,HIGH
