global_index,original_excel_row,ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,khoang_cach_chim_bay,tinh_thanh,PART_ID,row_in_part,Khoảng cách đường bộ,Khoảng cách đường bộ km,thời gian,source_output_file,source_kind,crawl_status,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord,matched_by,old_distance_km,new_distance_km,old_duration,new_duration,old_ratio_to_air,new_ratio_to_air,distance_diff_km,distance_abs_diff_km,distance_change_pct,compare_status,recrawl_priority,recrawl_group,pair_key,recrawl_batch
20758,20760,88041000,PGD Xuyên Mộc,107.4095097,10.5384199,90835000,PGD Phan Văn Trị,106.6918736,10.8242225,84.60998433833346,TP. Hồ Chí Minh,208,58,"36 min
10.8 km",10.8,36 min,part/output_part_208/ket_qua_tu_0_den_99.xlsx,original_output,ok,88041000__90835000,88041000__90835000,"10.53842,107.40951__10.82422,106.69187","10.53842,107.40951__10.82422,106.69187",directed_pair_key_by_code,98.4,10.8,,36 min,,0.1276,-87.6,87.6,0.8902,SUSPECT_CHANGED,HIGH,HIGH,88041000__90835000,batch_02
16508,16510,18933000,PGD Trần Bình,105.7759371,21.0300786,32031000,PGD Phú Mỹ,105.6650946,20.9293704,16.05729186861878,TP. Hà Nội,166,8,"24 min
10.2 km",10.2,24 min,part/output_part_166/ket_qua_tu_0_den_99.xlsx,original_output,ok,18933000__32031000,18933000__32031000,"21.03008,105.77594__20.92937,105.66509","20.92937,105.66509__21.03008,105.77594",directed_pair_key_by_code,23.0,10.2,,24 min,,0.6352,-12.8,12.8,0.5565,SUSPECT_CHANGED,HIGH,HIGH,18933000__32031000,batch_02
17664,17666,16400000,CN Lê Chân,106.6724123,20.8541282,34434000,PGD Phú Thứ,106.5619147,21.0241755,22.11815033905429,TP. Hải Phòng,177,64,"40 min
22.7 km",22.7,40 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16400000__34434000,16400000__34434000,"20.85413,106.67241__21.02418,106.56191","20.85413,106.67241__21.02418,106.56191",directed_pair_key_by_code,31.3,22.7,,40 min,,1.0263,-8.6,8.6,0.2748,WATCH_CHANGED,MEDIUM,MEDIUM,16400000__34434000,batch_02
21507,21509,90042000,PGD Hiệp Bình Phước,106.7247173,10.8631262,92831000,PGD Hiệp Thành,106.6434221,10.8767708,9.006152724620971,TP. Hồ Chí Minh,216,7,"5 min
1.3 km",1.3,5 min,part/output_part_216/ket_qua_tu_0_den_99.xlsx,original_output,ok,90042000__92831000,90042000__92831000,"10.86313,106.72472__10.87677,106.64342","10.86313,106.72472__10.87677,106.64342",directed_pair_key_by_code,11.7,1.3,,5 min,,0.1443,-10.4,10.4,0.8889,SUSPECT_CHANGED,HIGH,HIGH,90042000__92831000,batch_02
11708,11710,12833000,PGD Long Biên,105.8827076,21.0662337,12837000,PGD Hoàng Thành,105.8501111,21.0257778,5.62847245233695,TP. Hà Nội,118,8,"49 min
14.0 km",14.0,49 min,part/output_part_118/ket_qua_tu_0_den_99.xlsx,original_output,ok,12833000__12837000,12833000__12837000,"21.06623,105.88271__21.02578,105.85011","21.02578,105.85011__21.06623,105.88271",directed_pair_key_by_code,9.0,14.0,,49 min,,2.4874,5.0,5.0,0.5556,SUSPECT_CHANGED,HIGH,HIGH,12833000__12837000,batch_02
17945,17947,16630000,PGD Phong Lan,106.6902538,20.8654375,34033000,PGD Hải Tân,106.3309265,20.9216871,37.8485186595524,TP. Hải Phòng,180,45,"56 min
53.8 km",53.8,56 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16630000__34033000,16630000__34033000,"20.86544,106.69025__20.92169,106.33093","20.86544,106.69025__20.92169,106.33093",directed_pair_key_by_code,73.3,53.8,,56 min,,1.4215,-19.5,19.5,0.266,WATCH_CHANGED,MEDIUM,MEDIUM,16630000__34033000,batch_02
22861,22863,90233000,PGD Sala,106.7243851,10.769637,94800000,CN Bắc Sài Gòn,106.4923825,10.9717465,33.86597153962312,TP. Hồ Chí Minh,229,61,"14 min
4.5 km",4.5,14 min,part/output_part_229/ket_qua_tu_0_den_99.xlsx,original_output,ok,90233000__94800000,90233000__94800000,"10.76964,106.72439__10.97175,106.49238","10.76964,106.72439__10.97175,106.49238",directed_pair_key_by_code,38.8,4.5,,14 min,,0.1329,-34.3,34.3,0.884,SUSPECT_CHANGED,HIGH,HIGH,90233000__94800000,batch_02
15106,15108,14244000,PGD Times City,105.8692155,20.995406,18831000,PGD Vinhomes Mỹ Đình,105.7616254,21.0355837,12.02817835235489,TP. Hà Nội,152,6,"42 min
26.9 km",26.9,42 min,part/output_part_152/ket_qua_tu_0_den_99.xlsx,original_output,ok,14244000__18831000,14244000__18831000,"20.99541,105.86922__21.03558,105.76163","20.99541,105.86922__21.03558,105.76163",directed_pair_key_by_code,17.3,26.9,,42 min,,2.2364,9.6,9.6,0.5549,SUSPECT_CHANGED,HIGH,HIGH,14244000__18831000,batch_02
18109,18111,16831000,PGD Võ Nguyên Giáp,106.6920974,20.8224515,34631000,PGD Chí Linh,106.3874774,21.1088944,44.88792131475024,TP. Hải Phòng,182,9,"48 min
44.9 km",44.9,48 min,part/output_part_182/ket_qua_tu_0_den_99.xlsx,original_output,ok,16831000__34631000,16831000__34631000,"20.82245,106.69210__21.10889,106.38748","20.82245,106.69210__21.10889,106.38748",directed_pair_key_by_code,60.9,44.9,,48 min,,1.0003,-16.0,16.0,0.2627,WATCH_CHANGED,MEDIUM,MEDIUM,16831000__34631000,batch_02
23862,23864,90431000,PGD Phú Nhuận,106.680485,10.799081,90836000,PGD Nguyễn Lương Bằng,106.7284493,10.7174433,10.48135367421319,TP. Hồ Chí Minh,239,62,"9 min
1.6 km",1.6,9 min,part/output_part_239/ket_qua_tu_0_den_99.xlsx,original_output,ok,90431000__90836000,90431000__90836000,"10.79908,106.68049__10.71744,106.72845","10.71744,106.72845__10.79908,106.68049",directed_pair_key_by_code,13.6,1.6,,9 min,,0.1527,-12.0,12.0,0.8824,SUSPECT_CHANGED,HIGH,HIGH,90431000__90836000,batch_02
16977,16979,32230000,PGD số 01,105.6770079,21.0815254,32233000,PGD Văn Phú,105.770088,20.956409,16.93797460358288,TP. Hà Nội,170,77,"26 min
9.5 km",9.5,26 min,part/output_part_170/ket_qua_tu_0_den_99.xlsx,original_output,ok,32230000__32233000,32230000__32233000,"21.08153,105.67701__20.95641,105.77009","20.95641,105.77009__21.08153,105.67701",directed_pair_key_by_code,21.3,9.5,,26 min,,0.5609,-11.8,11.8,0.554,SUSPECT_CHANGED,HIGH,HIGH,32230000__32233000,batch_02
17302,17304,16031000,PGD Thuỷ Nguyên,106.6802481,20.920697,34038000,PGD Ninh Giang,106.3916714,20.7346741,36.43279980650245,TP. Hải Phòng,174,2,"55 min
31.2 km",31.2,55 min,part/output_part_174/ket_qua_tu_0_den_99.xlsx,original_output,ok,16031000__34038000,16031000__34038000,"20.92070,106.68025__20.73467,106.39167","20.73467,106.39167__20.92070,106.68025",directed_pair_key_by_code,42.1,31.2,,55 min,,0.8564,-10.9,10.9,0.2589,WATCH_CHANGED,MEDIUM,MEDIUM,16031000__34038000,batch_02
18961,18963,64032000,PGD Mỹ Phước,106.6070371,11.1326431,91000000,CN Nam Sài Gòn,106.7002387,10.739119,44.92543948542611,TP. Hồ Chí Minh,190,61,"12 min
6.7 km",6.7,12 min,part/output_part_190/ket_qua_tu_0_den_99.xlsx,original_output,ok,64032000__91000000,64032000__91000000,"11.13264,106.60704__10.73912,106.70024","10.73912,106.70024__11.13264,106.60704",directed_pair_key_by_code,55.9,6.7,,12 min,,0.1491,-49.2,49.2,0.8801,SUSPECT_CHANGED,HIGH,HIGH,64032000__91000000,batch_02
15938,15940,14600000,CN Tây Hà Nội,105.7733339,21.0376276,32832000,PGD Chương Mỹ,105.7115107,20.9263435,13.93988870146745,TP. Hà Nội,160,38,"20 min
8.5 km",8.5,20 min,part/output_part_160/ket_qua_tu_0_den_99.xlsx,original_output,ok,14600000__32832000,14600000__32832000,"21.03763,105.77333__20.92634,105.71151","20.92634,105.71151__21.03763,105.77333",directed_pair_key_by_code,19.0,8.5,,20 min,,0.6098,-10.5,10.5,0.5526,SUSPECT_CHANGED,HIGH,HIGH,14600000__32832000,batch_02
18012,18014,16632000,PGD An Dương,106.6140362,20.8638067,34037000,PGD Bình Giang,106.1505193,20.9069647,48.39285102181984,TP. Hải Phòng,181,12,"1 hr 7 min
46.0 km",46.0,1 hr 7 min,part/output_part_181/ket_qua_tu_0_den_99.xlsx,original_output,ok,16632000__34037000,16632000__34037000,"20.86381,106.61404__20.90696,106.15052","20.86381,106.61404__20.90696,106.15052",directed_pair_key_by_code,61.5,46.0,,1 hr 7 min,,0.9506,-15.5,15.5,0.252,WATCH_CHANGED,MEDIUM,MEDIUM,16632000__34037000,batch_02
23365,23367,90330000,PGD An Phú,106.7385273,10.7978598,94733000,PGD Võ Văn Ngân,106.7723024,10.8518047,7.04188296713799,TP. Hồ Chí Minh,234,65,"40 min
16.5 km",16.5,40 min,part/output_part_234/ket_qua_tu_0_den_99.xlsx,original_output,ok,90330000__94733000,90330000__94733000,"10.79786,106.73853__10.85180,106.77230","10.79786,106.73853__10.85180,106.77230",directed_pair_key_by_code,8.8,16.5,,40 min,,2.3431,7.7,7.7,0.875,SUSPECT_CHANGED,HIGH,HIGH,90330000__94733000,batch_02
15400,15402,14434000,PGD Bắc Thăng Long,105.790282,21.1157913,14533000,PGD Bắc Hà,105.8928539,21.0605622,12.28653212511113,TP. Hà Nội,155,0,"11 min
7.1 km",7.1,11 min,part/output_part_155/ket_qua_tu_0_den_99.xlsx,original_output,ok,14434000__14533000,14434000__14533000,"21.11579,105.79028__21.06056,105.89285","21.06056,105.89285__21.11579,105.79028",directed_pair_key_by_code,15.8,7.1,,11 min,,0.5779,-8.7,8.7,0.5506,SUSPECT_CHANGED,HIGH,HIGH,14434000__14533000,batch_02
17803,17805,16434000,PGD Hoa Phượng,106.6919632,20.8290041,16932000,PGD Tiên Lãng,106.554502,20.705491,19.82127491930253,TP. Hải Phòng,179,3,"47 min
29.1 km",29.1,47 min,part/output_part_179/ket_qua_tu_0_den_99.xlsx,original_output,ok,16434000__16932000,16434000__16932000,"20.82900,106.69196__20.70549,106.55450","20.70549,106.55450__20.82900,106.69196",directed_pair_key_by_code,23.3,29.1,,47 min,,1.4681,5.8,5.8,0.2489,WATCH_CHANGED,MEDIUM,MEDIUM,16434000__16932000,batch_02
20743,20745,88041000,PGD Xuyên Mộc,107.4095097,10.5384199,90333000,PGD Vạn Phúc,106.7136198,10.8438678,83.27713506499114,TP. Hồ Chí Minh,208,43,"35 min
12.4 km",12.4,35 min,part/output_part_208/ket_qua_tu_0_den_99.xlsx,original_output,ok,88041000__90333000,88041000__90333000,"10.53842,107.40951__10.84387,106.71362","10.53842,107.40951__10.84387,106.71362",directed_pair_key_by_code,97.8,12.4,,35 min,,0.1489,-85.4,85.4,0.8732,SUSPECT_CHANGED,HIGH,HIGH,88041000__90333000,batch_02
12788,12790,12934000,PGD Nguyễn Gia Thiều,105.874576,21.0480521,32634000,PGD Từ Liêm,105.7974311,21.035894,8.119464127723143,TP. Hà Nội,128,88,"40 min
11.6 km",11.6,40 min,part/output_part_904/ket_qua_tu_0_den_99.xlsx,retry_output,ok,12934000__32634000,12934000__32634000,"21.04805,105.87458__21.03589,105.79743","21.03589,105.79743__21.04805,105.87458",directed_pair_key_by_code,25.7,11.6,,40 min,,1.4287,-14.1,14.1,0.5486,SUSPECT_CHANGED,HIGH,HIGH,12934000__32634000,batch_02
17198,17200,16000000,CN Hải Phòng,106.6892541,20.8616368,34033000,PGD Hải Tân,106.3309265,20.9216871,37.81888814890942,TP. Hải Phòng,172,98,"1 hr 17 min
52.3 km",52.3,1 hr 17 min,part/output_part_172/ket_qua_tu_0_den_99.xlsx,original_output,ok,16000000__34033000,16000000__34033000,"20.86164,106.68925__20.92169,106.33093","20.86164,106.68925__20.92169,106.33093",directed_pair_key_by_code,69.3,52.3,,1 hr 17 min,,1.3829,-17.0,17.0,0.2453,WATCH_CHANGED,MEDIUM,MEDIUM,16000000__34033000,batch_02
19443,19445,64036000,PGD Bàu Bàng,106.6362417,11.2429544,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,110.4478448312946,TP. Hồ Chí Minh,195,43,"30 min
19.4 km",19.4,30 min,part/output_part_195/ket_qua_tu_0_den_99.xlsx,original_output,ok,64036000__88000000,64036000__88000000,"11.24295,106.63624__10.34819,107.07531","10.34819,107.07531__11.24295,106.63624",directed_pair_key_by_code,149.0,19.4,,30 min,,0.1756,-129.6,129.6,0.8698,SUSPECT_CHANGED,HIGH,HIGH,64036000__88000000,batch_02
11619,11621,12831000,PGD Tràng An,105.8215333,21.0295457,13137000,PGD Đông Đô,105.9415833,21.0778889,13.56813126057105,TP. Hà Nội,117,19,"56 min
27.4 km",27.4,56 min,part/output_part_117/ket_qua_tu_0_den_99.xlsx,original_output,ok,12831000__13137000,12831000__13137000,"21.02955,105.82153__21.07789,105.94158","21.02955,105.82153__21.07789,105.94158",directed_pair_key_by_code,17.7,27.4,,56 min,,2.0194,9.7,9.7,0.548,SUSPECT_CHANGED,HIGH,HIGH,12831000__13137000,batch_02
17324,17326,16032000,PGD Kiến Thụy,106.664093,20.744869,16433000,PGD KCN VSIP,106.683083,20.904877,17.90123423303667,TP. Hải Phòng,174,24,"34 min
17.7 km",17.7,34 min,part/output_part_174/ket_qua_tu_0_den_99.xlsx,original_output,ok,16032000__16433000,16032000__16433000,"20.74487,106.66409__20.90488,106.68308","20.74487,106.66409__20.90488,106.68308",directed_pair_key_by_code,23.4,17.7,,34 min,,0.9888,-5.7,5.7,0.2436,WATCH_CHANGED,MEDIUM,MEDIUM,16032000__16433000,batch_02
20788,20790,88041000,PGD Xuyên Mộc,107.4095097,10.5384199,92600000,CN 8 Thành phố Hồ Chí Minh,106.6653111,10.7423991,84.4318582711,TP. Hồ Chí Minh,208,88,"39 min
16.0 km",16.0,39 min,part/output_part_208/ket_qua_tu_0_den_99.xlsx,original_output,ok,88041000__92600000,88041000__92600000,"10.53842,107.40951__10.74240,106.66531","10.53842,107.40951__10.74240,106.66531",directed_pair_key_by_code,122.0,16.0,,39 min,,0.1895,-106.0,106.0,0.8689,SUSPECT_CHANGED,HIGH,HIGH,88041000__92600000,batch_02
16090,16092,14635000,PGD Bắc Từ Liêm,105.7649134,21.0405775,18834000,PGD Hinode Royal Park,105.7136789,21.0574579,5.638477282939271,TP. Hà Nội,161,90,"12 min
3.9 km",3.9,12 min,part/output_part_161/ket_qua_tu_0_den_99.xlsx,original_output,ok,14635000__18834000,14635000__18834000,"21.04058,105.76491__21.05746,105.71368","21.04058,105.76491__21.05746,105.71368",directed_pair_key_by_code,8.6,3.9,,12 min,,0.6917,-4.7,4.7,0.5465,SUSPECT_CHANGED,HIGH,HIGH,14635000__18834000,batch_02
18046,18048,16635000,PGD Đình Vũ,106.8087885,20.8144857,34431000,PGD Thanh Hà,106.4303172,20.896746,40.37652647247593,TP. Hải Phòng,181,46,"1 hr 1 min
40.9 km",40.9,1 hr 1 min,part/output_part_181/ket_qua_tu_0_den_99.xlsx,original_output,ok,16635000__34431000,16635000__34431000,"20.81449,106.80879__20.89675,106.43032","20.81449,106.80879__20.89675,106.43032",directed_pair_key_by_code,53.8,40.9,,1 hr 1 min,,1.013,-12.9,12.9,0.2398,WATCH_CHANGED,MEDIUM,MEDIUM,16635000__34431000,batch_02
20983,20985,90030000,PGD Bến Thành,106.6975114,10.7719804,90332000,PGD Thảo Điền,106.7360342,10.8052701,5.604289999123319,TP. Hồ Chí Minh,210,83,"39 min
17.0 km",17.0,39 min,part/output_part_210/ket_qua_tu_0_den_99.xlsx,original_output,ok,90030000__90332000,90030000__90332000,"10.77198,106.69751__10.80527,106.73603","10.77198,106.69751__10.80527,106.73603",directed_pair_key_by_code,9.1,17.0,,39 min,,3.0334,7.9,7.9,0.8681,SUSPECT_CHANGED,HIGH,HIGH,90030000__90332000,batch_02
11616,11618,12831000,PGD Tràng An,105.8215333,21.0295457,13131000,PGD Ninh Hiệp,105.9401944,21.0830556,13.67571877712137,TP. Hà Nội,117,16,"58 min
27.5 km",27.5,58 min,part/output_part_117/ket_qua_tu_0_den_99.xlsx,original_output,ok,12831000__13131000,12831000__13131000,"21.02955,105.82153__21.08306,105.94019","21.02955,105.82153__21.08306,105.94019",directed_pair_key_by_code,17.8,27.5,,58 min,,2.0109,9.7,9.7,0.5449,SUSPECT_CHANGED,HIGH,HIGH,12831000__13131000,batch_02
17740,17742,16432000,PGD Trần Hưng Đạo,106.6870194,20.8601165,34431000,PGD Thanh Hà,106.4303172,20.896746,26.97900471064316,TP. Hải Phòng,178,40,"1 hr 9 min
45.6 km",45.6,1 hr 9 min,part/output_part_178/ket_qua_tu_0_den_99.xlsx,original_output,ok,16432000__34431000,16432000__34431000,"20.86012,106.68702__20.89675,106.43032","20.86012,106.68702__20.89675,106.43032",directed_pair_key_by_code,37.0,45.6,,1 hr 9 min,,1.6902,8.6,8.6,0.2324,WATCH_CHANGED,MEDIUM,MEDIUM,16432000__34431000,batch_02
23075,23077,90237000,PGD Gò Dầu,106.626816,10.795744,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,10.29352848152475,TP. Hồ Chí Minh,231,75,"7 min
1.9 km",1.9,7 min,part/output_part_231/ket_qua_tu_0_den_99.xlsx,original_output,ok,90237000__90334000,90237000__90334000,"10.79574,106.62682__10.79416,106.72104","10.79416,106.72104__10.79574,106.62682",directed_pair_key_by_code,14.2,1.9,,7 min,,0.1846,-12.3,12.3,0.8662,SUSPECT_CHANGED,HIGH,HIGH,90237000__90334000,batch_02
17080,17082,32430000,PGD An Khánh,105.7320396,21.0043752,32633000,PGD Hưng Phát,105.7503036,21.045557,4.956079559286773,TP. Hà Nội,171,80,"27 min
13.9 km",13.9,27 min,part/output_part_171/ket_qua_tu_0_den_99.xlsx,original_output,ok,32430000__32633000,32430000__32633000,"21.00438,105.73204__21.04556,105.75030","21.00438,105.73204__21.04556,105.75030",directed_pair_key_by_code,9.0,13.9,,27 min,,2.8046,4.9,4.9,0.5444,SUSPECT_CHANGED,HIGH,HIGH,32430000__32633000,batch_02
18326,18328,34031000,PGD Trần Hưng Đạo,106.3328297,20.9392325,34400000,CN Đông Hải Dương,106.5466222,20.9940344,23.0198526549457,TP. Hải Phòng,184,26,"30 min
21.3 km",21.3,30 min,part/output_part_184/ket_qua_tu_0_den_99.xlsx,original_output,ok,34031000__34400000,34031000__34400000,"20.93923,106.33283__20.99403,106.54662","20.93923,106.33283__20.99403,106.54662",directed_pair_key_by_code,27.7,21.3,,30 min,,0.9253,-6.4,6.4,0.231,WATCH_CHANGED,MEDIUM,MEDIUM,34031000__34400000,batch_02
21422,21424,90039000,PGD An Đông,106.6728395,10.7574677,94600000,CN Đông Sài Gòn,106.771314,10.8465447,14.62176205215242,TP. Hồ Chí Minh,215,22,"1 hr 20 min
31.7 km",31.7,1 hr 20 min,part/output_part_215/ket_qua_tu_0_den_99.xlsx,original_output,ok,90039000__94600000,90039000__94600000,"10.75747,106.67284__10.84654,106.77131","10.75747,106.67284__10.84654,106.77131",directed_pair_key_by_code,17.0,31.7,,1 hr 20 min,,2.168,14.7,14.7,0.8647,SUSPECT_CHANGED,HIGH,HIGH,90039000__94600000,batch_02
17085,17087,32430000,PGD An Khánh,105.7320396,21.0043752,32832000,PGD Chương Mỹ,105.7115107,20.9263435,8.934736263307379,TP. Hà Nội,171,85,"45 min
19.9 km",19.9,45 min,part/output_part_171/ket_qua_tu_0_den_99.xlsx,original_output,ok,32430000__32832000,32430000__32832000,"21.00438,105.73204__20.92634,105.71151","20.92634,105.71151__21.00438,105.73204",directed_pair_key_by_code,12.9,19.9,,45 min,,2.2273,7.0,7.0,0.5426,SUSPECT_CHANGED,HIGH,HIGH,32430000__32832000,batch_02
17976,17978,16631000,PGD Hùng Vương,106.6417341,20.8763509,34031000,PGD Trần Hưng Đạo,106.3328297,20.9392325,32.83998501190925,TP. Hải Phòng,180,76,"48 min
30.2 km",30.2,48 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16631000__34031000,16631000__34031000,"20.87635,106.64173__20.93923,106.33283","20.87635,106.64173__20.93923,106.33283",directed_pair_key_by_code,39.1,30.2,,48 min,,0.9196,-8.9,8.9,0.2276,WATCH_CHANGED,MEDIUM,MEDIUM,16631000__34031000,batch_02
21444,21446,90042000,PGD Hiệp Bình Phước,106.7247173,10.8631262,90137000,PGD Long Bình,106.8237366,10.8413876,11.0804233276139,TP. Hồ Chí Minh,215,44,"8 min
2.0 km",2.0,8 min,part/output_part_215/ket_qua_tu_0_den_99.xlsx,original_output,ok,90042000__90137000,90042000__90137000,"10.86313,106.72472__10.84139,106.82374","10.84139,106.82374__10.86313,106.72472",directed_pair_key_by_code,14.6,2.0,,8 min,,0.1805,-12.6,12.6,0.863,SUSPECT_CHANGED,HIGH,HIGH,90042000__90137000,batch_02
16394,16396,18834000,PGD Hinode Royal Park,105.7136789,21.0574579,26437000,PGD Nghĩa Đô,105.7707326,21.0732711,6.175729238437703,TP. Hà Nội,164,94,"17 min
4.9 km",4.9,17 min,part/output_part_164/ket_qua_tu_0_den_99.xlsx,original_output,ok,18834000__26437000,18834000__26437000,"21.05746,105.71368__21.07327,105.77073","21.05746,105.71368__21.07327,105.77073",directed_pair_key_by_code,10.7,4.9,,17 min,,0.7934,-5.8,5.8,0.5421,SUSPECT_CHANGED,HIGH,HIGH,18834000__26437000,batch_02
17667,17669,16400000,CN Lê Chân,106.6724123,20.8541282,34631000,PGD Chí Linh,106.3874774,21.1088944,40.9590946154828,TP. Hải Phòng,177,67,"1 hr 7 min
69.5 km",69.5,1 hr 7 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16400000__34631000,16400000__34631000,"20.85413,106.67241__21.10889,106.38748","20.85413,106.67241__21.10889,106.38748",directed_pair_key_by_code,56.8,69.5,,1 hr 7 min,,1.6968,12.7,12.7,0.2236,WATCH_CHANGED,MEDIUM,MEDIUM,16400000__34631000,batch_02
23471,23473,90332000,PGD Thảo Điền,106.7360342,10.8052701,90431000,PGD Phú Nhuận,106.680485,10.799081,6.106250880299199,TP. Hồ Chí Minh,235,71,"35 min
14.9 km",14.9,35 min,part/output_part_235/ket_qua_tu_0_den_99.xlsx,original_output,ok,90332000__90431000,90332000__90431000,"10.80527,106.73603__10.79908,106.68049","10.79908,106.68049__10.80527,106.73603",directed_pair_key_by_code,8.0,14.9,,35 min,,2.4401,6.9,6.9,0.8625,SUSPECT_CHANGED,HIGH,HIGH,90332000__90431000,batch_02
15087,15089,14244000,PGD Times City,105.8692155,20.995406,14432000,PGD Vân Trì,105.8153577,21.1542115,18.5215039093933,TP. Hà Nội,151,87,"27 min
10.6 km",10.6,27 min,part/output_part_151/ket_qua_tu_0_den_99.xlsx,original_output,ok,14244000__14432000,14244000__14432000,"20.99541,105.86922__21.15421,105.81536","20.99541,105.86922__21.15421,105.81536",directed_pair_key_by_code,23.1,10.6,,27 min,,0.5723,-12.5,12.5,0.5411,SUSPECT_CHANGED,HIGH,HIGH,14244000__14432000,batch_02
18487,18489,34631000,PGD Chí Linh,106.3874774,21.1088944,34634000,PGD Thành Đông,106.3032013,20.9271165,22.02449023772763,TP. Hải Phòng,185,87,"27 min
21.9 km",21.9,27 min,part/output_part_185/ket_qua_tu_0_den_99.xlsx,original_output,ok,34631000__34634000,34631000__34634000,"21.10889,106.38748__20.92712,106.30320","20.92712,106.30320__21.10889,106.38748",directed_pair_key_by_code,28.1,21.9,,27 min,,0.9943,-6.2,6.2,0.2206,WATCH_CHANGED,MEDIUM,MEDIUM,34631000__34634000,batch_02
21896,21898,90131000,PGD Thuận An,106.7161132,10.9005291,90135000,PGD Thuận Giao,106.7227778,10.9482778,5.35904915908195,TP. Hồ Chí Minh,219,96,"33 min
14.7 km",14.7,33 min,part/output_part_219/ket_qua_tu_0_den_99.xlsx,original_output,ok,90131000__90135000,90131000__90135000,"10.90053,106.71611__10.94828,106.72278","10.90053,106.71611__10.94828,106.72278",directed_pair_key_by_code,7.9,14.7,,33 min,,2.743,6.8,6.8,0.8608,SUSPECT_CHANGED,HIGH,HIGH,90131000__90135000,batch_02
16940,16942,32038000,PGD Xuân Thủy,105.7916411,21.0160609,32400000,CN Quang Trung,105.7853611,20.9787911,4.195183627087713,TP. Hà Nội,170,40,"27 min
9.4 km",9.4,27 min,part/output_part_170/ket_qua_tu_0_den_99.xlsx,original_output,ok,32038000__32400000,32038000__32400000,"21.01606,105.79164__20.97879,105.78536","20.97879,105.78536__21.01606,105.79164",directed_pair_key_by_code,6.1,9.4,,27 min,,2.2407,3.3,3.3,0.541,SUSPECT_CHANGED,HIGH,HIGH,32038000__32400000,batch_02
17775,17777,16433000,PGD KCN VSIP,106.683083,20.904877,34038000,PGD Ninh Giang,106.3916714,20.7346741,35.71450234705592,TP. Hải Phòng,178,75,"50 min
36.5 km",36.5,50 min,part/output_part_178/ket_qua_tu_0_den_99.xlsx,original_output,ok,16433000__34038000,16433000__34038000,"20.90488,106.68308__20.73467,106.39167","20.73467,106.39167__20.90488,106.68308",directed_pair_key_by_code,46.7,36.5,,50 min,,1.022,-10.2,10.2,0.2184,WATCH_CHANGED,MEDIUM,MEDIUM,16433000__34038000,batch_02
24090,24092,90434000,PGD Thái Sơn,106.687313,10.824671,93200000,CN Chợ Lớn,106.6318675,10.769204,8.643878919229671,TP. Hồ Chí Minh,241,90,"7 min
1.8 km",1.8,7 min,part/output_part_241/ket_qua_tu_0_den_99.xlsx,original_output,ok,90434000__93200000,90434000__93200000,"10.82467,106.68731__10.76920,106.63187","10.76920,106.63187__10.82467,106.68731",directed_pair_key_by_code,12.8,1.8,,7 min,,0.2082,-11.0,11.0,0.8594,SUSPECT_CHANGED,HIGH,HIGH,90434000__93200000,batch_02
7459,7461,12230000,PGD Đồng Xuân,105.8501004,21.0378505,12733000,PGD Nguyễn Trãi,105.8075352,20.9942248,6.561427276826127,TP. Hà Nội,75,59,"31 min
13.4 km",13.4,31 min,part/output_part_75/ket_qua_tu_0_den_99.xlsx,original_output,ok,12230000__12733000,12230000__12733000,"21.03785,105.85010__20.99422,105.80754","20.99422,105.80754__21.03785,105.85010",directed_pair_key_by_code,8.7,13.4,,31 min,,2.0422,4.7,4.7,0.5402,SUSPECT_CHANGED,HIGH,HIGH,12230000__12733000,batch_02
18130,18132,16832000,PGD Đà Nẵng,106.70363,20.861018,34431000,PGD Thanh Hà,106.4303172,20.896746,28.6720012416197,TP. Hải Phòng,182,30,"46 min
29.9 km",29.9,46 min,part/output_part_182/ket_qua_tu_0_den_99.xlsx,original_output,ok,16832000__34431000,16832000__34431000,"20.86102,106.70363__20.89675,106.43032","20.86102,106.70363__20.89675,106.43032",directed_pair_key_by_code,38.1,29.9,,46 min,,1.0428,-8.2,8.2,0.2152,WATCH_CHANGED,MEDIUM,MEDIUM,16832000__34431000,batch_02
21724,21726,90100000,CN Đông Thành phố Hồ Chí Minh,106.7458566,10.8818676,92430000,PGD Thạnh Mỹ Tây,106.7088421,10.7941214,10.56120771284866,TP. Hồ Chí Minh,218,24,"1 hr 23 min
27.5 km",27.5,1 hr 23 min,part/output_part_218/ket_qua_tu_0_den_99.xlsx,original_output,ok,90100000__92430000,90100000__92430000,"10.88187,106.74586__10.79412,106.70884","10.79412,106.70884__10.88187,106.74586",directed_pair_key_by_code,14.8,27.5,,1 hr 23 min,,2.6039,12.7,12.7,0.8581,SUSPECT_CHANGED,HIGH,HIGH,90100000__92430000,batch_02
