global_index,original_excel_row,ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,khoang_cach_chim_bay,tinh_thanh,PART_ID,row_in_part,Khoảng cách đường bộ,Khoảng cách đường bộ km,thời gian,source_output_file,source_kind,crawl_status,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord,matched_by,old_distance_km,new_distance_km,old_duration,new_duration,old_ratio_to_air,new_ratio_to_air,distance_diff_km,distance_abs_diff_km,distance_change_pct,compare_status,recrawl_priority,recrawl_group,pair_key,recrawl_batch
21371,21373,90039000,PGD An Đông,106.6728395,10.7574677,92230000,PGD Tháp Mười,106.6510538,10.7501355,2.515698304918551,TP. Hồ Chí Minh,214,71,"53 min
18.2 km",18.2,53 min,part/output_part_214/ket_qua_tu_0_den_99.xlsx,original_output,ok,90039000__92230000,90039000__92230000,"10.75747,106.67284__10.75014,106.65105","10.75014,106.65105__10.75747,106.67284",directed_pair_key_by_code,3.5,18.2,,53 min,,7.2346,14.7,14.7,4.2,SUSPECT_CHANGED,HIGH,HIGH,90039000__92230000,batch_02
15419,15421,14434000,PGD Bắc Thăng Long,105.790282,21.1157913,26400000,CN Quang Minh,105.7793675,21.1818988,7.437464022859408,TP. Hà Nội,155,19,"51 min
30.2 km",30.2,51 min,part/output_part_155/ket_qua_tu_0_den_99.xlsx,original_output,ok,14434000__26400000,14434000__26400000,"21.11579,105.79028__21.18190,105.77937","21.11579,105.79028__21.18190,105.77937",directed_pair_key_by_code,8.8,30.2,,51 min,,4.0605,21.4,21.4,2.4318,SUSPECT_CHANGED,HIGH,HIGH,14434000__26400000,batch_02
17640,17642,16400000,CN Lê Chân,106.6724123,20.8541282,16635000,PGD Đình Vũ,106.8087885,20.8144857,14.84248603340604,TP. Hải Phòng,177,40,"1 hr
67.6 km",67.6,1 hr,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16400000__16635000,16400000__16635000,"20.85413,106.67241__20.81449,106.80879","20.81449,106.80879__20.85413,106.67241",directed_pair_key_by_code,16.7,67.6,,1 hr,,4.5545,50.9,50.9,3.0479,SUSPECT_CHANGED,HIGH,HIGH,16400000__16635000,batch_03
22683,22685,90200000,CN 1 Thành phố Hồ Chí Minh,106.701474,10.7706429,91031000,PGD Trần Xuân Soạn,106.7055348,10.7517129,2.15115815299385,TP. Hồ Chí Minh,227,83,"57 min
28.9 km",28.9,57 min,part/output_part_227/ket_qua_tu_0_den_99.xlsx,original_output,ok,90200000__91031000,90200000__91031000,"10.77064,106.70147__10.75171,106.70553","10.75171,106.70553__10.77064,106.70147",directed_pair_key_by_code,5.6,28.9,,57 min,,13.4346,23.3,23.3,4.1607,SUSPECT_CHANGED,HIGH,HIGH,90200000__91031000,batch_03
16541,16543,18934000,PGD Hoàng Quốc Việt,105.7979281,21.0468722,32000000,CN Thành An,105.7625489,20.9756127,8.733372531053853,TP. Hà Nội,166,41,"1 hr 34 min
49.4 km",49.4,1 hr 34 min,part/output_part_166/ket_qua_tu_0_den_99.xlsx,original_output,ok,18934000__32000000,18934000__32000000,"21.04687,105.79793__20.97561,105.76255","20.97561,105.76255__21.04687,105.79793",directed_pair_key_by_code,14.4,49.4,,1 hr 34 min,,5.6565,35.0,35.0,2.4306,SUSPECT_CHANGED,HIGH,HIGH,18934000__32000000,batch_03
17759,17761,16433000,PGD KCN VSIP,106.683083,20.904877,16831000,PGD Võ Nguyên Giáp,106.6920974,20.8224515,9.213044554339929,TP. Hải Phòng,178,59,"1 hr 6 min
57.0 km",57.0,1 hr 6 min,part/output_part_178/ket_qua_tu_0_den_99.xlsx,original_output,ok,16433000__16831000,16433000__16831000,"20.90488,106.68308__20.82245,106.69210","20.82245,106.69210__20.90488,106.68308",directed_pair_key_by_code,14.1,57.0,,1 hr 6 min,,6.1869,42.9,42.9,3.0426,SUSPECT_CHANGED,HIGH,HIGH,16433000__16831000,batch_01
23363,23365,90330000,PGD An Phú,106.7385273,10.7978598,94730000,PGD Hiệp Phú,106.7819475,10.8443244,7.013069655326112,TP. Hồ Chí Minh,234,63,"1 hr 59 min
45.3 km",45.3,1 hr 59 min,part/output_part_234/ket_qua_tu_0_den_99.xlsx,original_output,ok,90330000__94730000,90330000__94730000,"10.79786,106.73853__10.84432,106.78195","10.79786,106.73853__10.84432,106.78195",directed_pair_key_by_code,8.8,45.3,,1 hr 59 min,,6.4594,36.5,36.5,4.1477,SUSPECT_CHANGED,HIGH,HIGH,90330000__94730000,batch_01
16880,16882,32034000,PGD Hà Đông,105.770002,20.9658888,32630000,PGD Đại An,105.7936961,20.9845139,3.215762202364409,TP. Hà Nội,169,80,"33 min
11.6 km",11.6,33 min,part/output_part_169/ket_qua_tu_0_den_99.xlsx,original_output,ok,32034000__32630000,32034000__32630000,"20.96589,105.77000__20.98451,105.79370","20.96589,105.77000__20.98451,105.79370",directed_pair_key_by_code,3.4,11.6,,33 min,,3.6072,8.2,8.2,2.4118,SUSPECT_CHANGED,HIGH,HIGH,32034000__32630000,batch_01
18085,18087,16831000,PGD Võ Nguyên Giáp,106.6920974,20.8224515,16832000,PGD Đà Nẵng,106.70363,20.861018,4.45272069206488,TP. Hải Phòng,181,85,"43 min
31.1 km",31.1,43 min,part/output_part_181/ket_qua_tu_0_den_99.xlsx,original_output,ok,16831000__16832000,16831000__16832000,"20.82245,106.69210__20.86102,106.70363","20.82245,106.69210__20.86102,106.70363",directed_pair_key_by_code,7.7,31.1,,43 min,,6.9845,23.4,23.4,3.039,SUSPECT_CHANGED,HIGH,HIGH,16831000__16832000,batch_02
19079,19081,64033000,PGD Dĩ An,106.7573326,10.9062265,90333000,PGD Vạn Phúc,106.7136198,10.8438678,8.418135813581353,TP. Hồ Chí Minh,191,79,"1 hr 18 min
49.3 km",49.3,1 hr 18 min,part/output_part_191/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__90333000,64033000__90333000,"10.90623,106.75733__10.84387,106.71362","10.84387,106.71362__10.90623,106.75733",directed_pair_key_by_code,9.6,49.3,,1 hr 18 min,,5.8564,39.7,39.7,4.1354,SUSPECT_CHANGED,HIGH,HIGH,64033000__90333000,batch_02
17012,17014,32232000,PGD Nhuệ Giang,105.7568642,20.9719329,32233000,PGD Văn Phú,105.770088,20.956409,2.205689689981157,TP. Hà Nội,171,12,"32 min
9.2 km",9.2,32 min,part/output_part_171/ket_qua_tu_0_den_99.xlsx,original_output,ok,32232000__32233000,32232000__32233000,"20.97193,105.75686__20.95641,105.77009","20.95641,105.77009__20.97193,105.75686",directed_pair_key_by_code,2.7,9.2,,32 min,,4.171,6.5,6.5,2.4074,SUSPECT_CHANGED,HIGH,HIGH,32232000__32233000,batch_02
18425,18427,34400000,CN Đông Hải Dương,106.5466222,20.9940344,34430000,PGD Minh Tân,106.5811991,21.0394735,6.197563901847458,TP. Hải Phòng,185,25,"38 min
28.5 km",28.5,38 min,part/output_part_185/ket_qua_tu_0_den_99.xlsx,original_output,ok,34400000__34430000,34400000__34430000,"20.99403,106.54662__21.03947,106.58120","20.99403,106.54662__21.03947,106.58120",directed_pair_key_by_code,7.1,28.5,,38 min,,4.5986,21.4,21.4,3.0141,SUSPECT_CHANGED,HIGH,HIGH,34400000__34430000,batch_03
23953,23955,90433000,PGD Nguyễn Văn Lượng,106.6676389,10.8384167,90835000,PGD Phan Văn Trị,106.6918736,10.8242225,3.08164036936716,TP. Hồ Chí Minh,240,53,"1 hr 29 min
23.6 km",23.6,1 hr 29 min,part/output_part_240/ket_qua_tu_0_den_99.xlsx,original_output,ok,90433000__90835000,90433000__90835000,"10.83842,106.66764__10.82422,106.69187","10.82422,106.69187__10.83842,106.66764",directed_pair_key_by_code,4.6,23.6,,1 hr 29 min,,7.6583,19.0,19.0,4.1304,SUSPECT_CHANGED,HIGH,HIGH,90433000__90835000,batch_03
16573,16575,26400000,CN Quang Minh,105.7793675,21.1818988,26436000,PGD Thăng Long Quang Minh,105.7782065,21.1181697,7.087385157266103,TP. Hà Nội,166,73,"56 min
36.8 km",36.8,56 min,part/output_part_166/ket_qua_tu_0_den_99.xlsx,original_output,ok,26400000__26436000,26400000__26436000,"21.18190,105.77937__21.11817,105.77821","21.11817,105.77821__21.18190,105.77937",directed_pair_key_by_code,10.9,36.8,,56 min,,5.1923,25.9,25.9,2.3761,SUSPECT_CHANGED,HIGH,HIGH,26400000__26436000,batch_03
18062,18064,16800000,CN Ngô Quyền,106.6925006,20.8607247,16931000,PGD An Lão,106.5552693,20.8213993,14.91637946730644,TP. Hải Phòng,181,62,"1 hr 6 min
73.0 km",73.0,1 hr 6 min,part/output_part_181/ket_qua_tu_0_den_99.xlsx,original_output,ok,16800000__16931000,16800000__16931000,"20.86072,106.69250__20.82140,106.55527","20.82140,106.55527__20.86072,106.69250",directed_pair_key_by_code,18.2,73.0,,1 hr 6 min,,4.8939,54.8,54.8,3.011,SUSPECT_CHANGED,HIGH,HIGH,16800000__16931000,batch_01
19139,19141,64033000,PGD Dĩ An,106.7573326,10.9062265,93032000,PGD Hưng Phát,106.7146792,10.8009989,12.59386876470939,TP. Hồ Chí Minh,192,39,"1 hr 51 min
74.9 km",74.9,1 hr 51 min,part/output_part_192/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__93032000,64033000__93032000,"10.90623,106.75733__10.80100,106.71468","10.80100,106.71468__10.90623,106.75733",directed_pair_key_by_code,14.6,74.9,,1 hr 51 min,,5.9473,60.3,60.3,4.1301,SUSPECT_CHANGED,HIGH,HIGH,64033000__93032000,batch_01
15948,15950,14630000,PGD Trung Hoà,105.7743892,21.0421264,18833000,PGD Xuân La,105.8089683,21.0620134,4.215036304220218,TP. Hà Nội,160,48,"41 min
24.6 km",24.6,41 min,part/output_part_160/ket_qua_tu_0_den_99.xlsx,original_output,ok,14630000__18833000,14630000__18833000,"21.04213,105.77439__21.06201,105.80897","21.04213,105.77439__21.06201,105.80897",directed_pair_key_by_code,7.3,24.6,,41 min,,5.8362,17.3,17.3,2.3699,SUSPECT_CHANGED,HIGH,HIGH,14630000__18833000,batch_01
17793,17795,16434000,PGD Hoa Phượng,106.6919632,20.8290041,16632000,PGD An Dương,106.6140362,20.8638067,8.975038901504936,TP. Hải Phòng,178,93,"1 hr 3 min
45.2 km",45.2,1 hr 3 min,part/output_part_178/ket_qua_tu_0_den_99.xlsx,original_output,ok,16434000__16632000,16434000__16632000,"20.82900,106.69196__20.86381,106.61404","20.82900,106.69196__20.86381,106.61404",directed_pair_key_by_code,11.3,45.2,,1 hr 3 min,,5.0362,33.9,33.9,3.0,SUSPECT_CHANGED,HIGH,HIGH,16434000__16632000,batch_02
21629,21631,90043000,PGD Đinh Tiên Hoàng,106.6958903,10.7915621,93032000,PGD Hưng Phát,106.7146792,10.8009989,2.304956652113013,TP. Hồ Chí Minh,217,29,"47 min
15.9 km",15.9,47 min,part/output_part_217/ket_qua_tu_0_den_99.xlsx,original_output,ok,90043000__93032000,90043000__93032000,"10.79156,106.69589__10.80100,106.71468","10.79156,106.69589__10.80100,106.71468",directed_pair_key_by_code,3.1,15.9,,47 min,,6.8982,12.8,12.8,4.129,SUSPECT_CHANGED,HIGH,HIGH,90043000__93032000,batch_02
16495,16497,18930000,PGD Yên Thái,105.8144307,21.0446044,32830000,PGD Trung Chính,105.8008666,21.0094211,4.157807836735139,TP. Hà Nội,165,95,"39 min
16.5 km",16.5,39 min,part/output_part_165/ket_qua_tu_0_den_99.xlsx,original_output,ok,18930000__32830000,18930000__32830000,"21.04460,105.81443__21.00942,105.80087","21.00942,105.80087__21.04460,105.81443",directed_pair_key_by_code,4.9,16.5,,39 min,,3.9684,11.6,11.6,2.3673,SUSPECT_CHANGED,HIGH,HIGH,18930000__32830000,batch_02
17189,17191,16000000,CN Hải Phòng,106.6892541,20.8616368,16833000,PGD Lạch Tray,106.6955435,20.8379031,2.718791596416356,TP. Hải Phòng,172,89,"32 min
17.1 km",17.1,32 min,part/output_part_172/ket_qua_tu_0_den_99.xlsx,original_output,ok,16000000__16833000,16000000__16833000,"20.86164,106.68925__20.83790,106.69554","20.83790,106.69554__20.86164,106.68925",directed_pair_key_by_code,4.3,17.1,,32 min,,6.2896,12.8,12.8,2.9767,SUSPECT_CHANGED,HIGH,HIGH,16000000__16833000,batch_03
19839,19841,88031000,PGD Tam Thắng,107.0854444,10.3494722,88038000,PGD Long Điền,107.2164178,10.4169245,16.16985447072185,TP. Hồ Chí Minh,199,39,"1 hr 33 min
98.4 km",98.4,1 hr 33 min,part/output_part_199/ket_qua_tu_0_den_99.xlsx,original_output,ok,88031000__88038000,88031000__88038000,"10.34947,107.08544__10.41692,107.21642","10.34947,107.08544__10.41692,107.21642",directed_pair_key_by_code,19.2,98.4,,1 hr 33 min,,6.0854,79.2,79.2,4.125,SUSPECT_CHANGED,HIGH,HIGH,88031000__88038000,batch_03
15066,15068,14234000,PGD Lò Đúc,105.856626,21.01559,32231000,PGD Hoàng Văn Thụ,105.7788826,20.9739617,9.303978078564606,TP. Hà Nội,151,66,"53 min
38.2 km",38.2,53 min,part/output_part_151/ket_qua_tu_0_den_99.xlsx,original_output,ok,14234000__32231000,14234000__32231000,"21.01559,105.85663__20.97396,105.77888","20.97396,105.77888__21.01559,105.85663",directed_pair_key_by_code,11.4,38.2,,53 min,,4.1058,26.8,26.8,2.3509,SUSPECT_CHANGED,HIGH,HIGH,14234000__32231000,batch_03
18250,18252,16931000,PGD An Lão,106.5552693,20.8213993,34431000,PGD Thanh Hà,106.4303172,20.896746,15.45196840751885,TP. Hải Phòng,183,50,"1 hr 3 min
69.3 km",69.3,1 hr 3 min,part/output_part_183/ket_qua_tu_0_den_99.xlsx,original_output,ok,16931000__34431000,16931000__34431000,"20.82140,106.55527__20.89675,106.43032","20.82140,106.55527__20.89675,106.43032",directed_pair_key_by_code,17.6,69.3,,1 hr 3 min,,4.4849,51.7,51.7,2.9375,SUSPECT_CHANGED,HIGH,HIGH,16931000__34431000,batch_01
19121,19123,64033000,PGD Dĩ An,106.7573326,10.9062265,92431000,PGD Bình Hòa,106.697804,10.813936,12.14797691955523,TP. Hồ Chí Minh,192,21,"1 hr 43 min
70.5 km",70.5,1 hr 43 min,part/output_part_192/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__92431000,64033000__92431000,"10.90623,106.75733__10.81394,106.69780","10.81394,106.69780__10.90623,106.75733",directed_pair_key_by_code,13.8,70.5,,1 hr 43 min,,5.8034,56.7,56.7,4.1087,SUSPECT_CHANGED,HIGH,HIGH,64033000__92431000,batch_01
16465,16467,18930000,PGD Yên Thái,105.8144307,21.0446044,26430000,PGD Đô Thành,105.7940899,21.0096624,4.421907828170056,TP. Hà Nội,165,65,"43 min
21.1 km",21.1,43 min,part/output_part_165/ket_qua_tu_0_den_99.xlsx,original_output,ok,18930000__26430000,18930000__26430000,"21.04460,105.81443__21.00966,105.79409","21.00966,105.79409__21.04460,105.81443",directed_pair_key_by_code,6.3,21.1,,43 min,,4.7717,14.8,14.8,2.3492,SUSPECT_CHANGED,HIGH,HIGH,18930000__26430000,batch_01
17168,17170,16000000,CN Hải Phòng,106.6892541,20.8616368,16100000,CN Bắc Hải Phòng,106.681262,20.851094,1.436647318391113,TP. Hải Phòng,172,68,"19 min
10.2 km",10.2,19 min,part/output_part_172/ket_qua_tu_0_den_99.xlsx,original_output,ok,16000000__16100000,16000000__16100000,"20.86164,106.68925__20.85109,106.68126","20.85109,106.68126__20.86164,106.68925",directed_pair_key_by_code,2.6,10.2,,19 min,,7.0999,7.6,7.6,2.9231,SUSPECT_CHANGED,HIGH,HIGH,16000000__16100000,batch_02
23032,23034,90236000,PGD Đakao,106.6972065,10.7927265,93031000,PGD Phan Đăng Lưu,106.6904371,10.8035891,1.416209845939805,TP. Hồ Chí Minh,231,32,"27 min
9.7 km",9.7,27 min,part/output_part_231/ket_qua_tu_0_den_99.xlsx,original_output,ok,90236000__93031000,90236000__93031000,"10.79273,106.69721__10.80359,106.69044","10.79273,106.69721__10.80359,106.69044",directed_pair_key_by_code,1.9,9.7,,27 min,,6.8493,7.8,7.8,4.1053,SUSPECT_CHANGED,HIGH,HIGH,90236000__93031000,batch_02
16294,16296,18831000,PGD Vinhomes Mỹ Đình,105.7616254,21.0355837,32600000,CN Thăng Long,105.782865,21.015783,3.115678633868371,TP. Hà Nội,163,94,"40 min
12.0 km",12.0,40 min,part/output_part_163/ket_qua_tu_0_den_99.xlsx,original_output,ok,18831000__32600000,18831000__32600000,"21.03558,105.76163__21.01578,105.78287","21.01578,105.78287__21.03558,105.76163",directed_pair_key_by_code,3.6,12.0,,40 min,,3.8515,8.4,8.4,2.3333,SUSPECT_CHANGED,HIGH,HIGH,18831000__32600000,batch_02
17627,17629,16231000,PGD Tràng Duệ,106.5730673,20.8573589,34632000,PGD Kim Thành,106.5071794,20.9625126,13.54826191221775,TP. Hải Phòng,177,27,"1 hr 11 min
74.0 km",74.0,1 hr 11 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16231000__34632000,16231000__34632000,"20.85736,106.57307__20.96251,106.50718","20.85736,106.57307__20.96251,106.50718",directed_pair_key_by_code,18.9,74.0,,1 hr 11 min,,5.462,55.1,55.1,2.9153,SUSPECT_CHANGED,HIGH,HIGH,16231000__34632000,batch_03
20846,20848,90000000,CN Thành phố Hồ Chí Minh,106.7033737,10.7705105,90100000,CN Đông Thành phố Hồ Chí Minh,106.7458566,10.8818676,13.2231131755443,TP. Hồ Chí Minh,209,46,"1 hr 50 min
102 km",102.0,1 hr 50 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,90000000__90100000,90000000__90100000,"10.77051,106.70337__10.88187,106.74586","10.77051,106.70337__10.88187,106.74586",directed_pair_key_by_code,20.0,102.0,,1 hr 50 min,,7.7138,82.0,82.0,4.1,SUSPECT_CHANGED,HIGH,HIGH,90000000__90100000,batch_03
17091,17093,32433000,PGD Phúc La,105.793223,20.962332,32631000,PGD Thành Tây,105.8011343,20.9799725,2.126586272223675,TP. Hà Nội,171,91,"27 min
14.6 km",14.6,27 min,part/output_part_171/ket_qua_tu_0_den_99.xlsx,original_output,ok,32433000__32631000,32433000__32631000,"20.96233,105.79322__20.97997,105.80113","20.96233,105.79322__20.97997,105.80113",directed_pair_key_by_code,4.4,14.6,,27 min,,6.8655,10.2,10.2,2.3182,SUSPECT_CHANGED,HIGH,HIGH,32433000__32631000,batch_03
17940,17942,16630000,PGD Phong Lan,106.6902538,20.8654375,16931000,PGD An Lão,106.5552693,20.8213993,14.85748491673972,TP. Hải Phòng,180,40,"1 hr 1 min
70.8 km",70.8,1 hr 1 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16630000__16931000,16630000__16931000,"20.86544,106.69025__20.82140,106.55527","20.82140,106.55527__20.86544,106.69025",directed_pair_key_by_code,18.3,70.8,,1 hr 1 min,,4.7653,52.5,52.5,2.8689,SUSPECT_CHANGED,HIGH,HIGH,16630000__16931000,batch_01
19069,19071,64033000,PGD Dĩ An,106.7573326,10.9062265,90137000,PGD Long Bình,106.8237366,10.8413876,10.22550516554635,TP. Hồ Chí Minh,191,69,"1 hr 42 min
67.6 km",67.6,1 hr 42 min,part/output_part_191/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__90137000,64033000__90137000,"10.90623,106.75733__10.84139,106.82374","10.84139,106.82374__10.90623,106.75733",directed_pair_key_by_code,13.3,67.6,,1 hr 42 min,,6.6109,54.3,54.3,4.0827,SUSPECT_CHANGED,HIGH,HIGH,64033000__90137000,batch_01
16752,16754,26437000,PGD Nghĩa Đô,105.7707326,21.0732711,32633000,PGD Hưng Phát,105.7503036,21.045557,3.740399812906941,TP. Hà Nội,168,52,"35 min
20.1 km",20.1,35 min,part/output_part_168/ket_qua_tu_0_den_99.xlsx,original_output,ok,26437000__32633000,26437000__32633000,"21.07327,105.77073__21.04556,105.75030","21.04556,105.75030__21.07327,105.77073",directed_pair_key_by_code,6.1,20.1,,35 min,,5.3738,14.0,14.0,2.2951,SUSPECT_CHANGED,HIGH,HIGH,26437000__32633000,batch_01
18380,18382,34035000,PGD Cẩm Giàng,106.2497133,20.9356847,34600000,CN Tây Hải Phòng,106.3111689,20.9346703,6.38344136056168,TP. Hải Phòng,184,80,"42 min
32.4 km",32.4,42 min,part/output_part_184/ket_qua_tu_0_den_99.xlsx,original_output,ok,34035000__34600000,34035000__34600000,"20.93568,106.24971__20.93467,106.31117","20.93467,106.31117__20.93568,106.24971",directed_pair_key_by_code,8.4,32.4,,42 min,,5.0756,24.0,24.0,2.8571,SUSPECT_CHANGED,HIGH,HIGH,34035000__34600000,batch_02
19135,19137,64033000,PGD Dĩ An,106.7573326,10.9062265,92837000,PGD Gò Vấp,106.6828559,10.8289804,11.82885941576591,TP. Hồ Chí Minh,192,35,"1 hr 53 min
76.2 km",76.2,1 hr 53 min,part/output_part_192/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__92837000,64033000__92837000,"10.90623,106.75733__10.82898,106.68286","10.82898,106.68286__10.90623,106.75733",directed_pair_key_by_code,15.0,76.2,,1 hr 53 min,,6.4419,61.2,61.2,4.08,SUSPECT_CHANGED,HIGH,HIGH,64033000__92837000,batch_02
15935,15937,14600000,CN Tây Hà Nội,105.7733339,21.0376276,32800000,CN Tây Thăng Long,105.7328363,21.0059239,5.486025959204382,TP. Hà Nội,160,35,"52 min
32.6 km",32.6,52 min,part/output_part_160/ket_qua_tu_0_den_99.xlsx,original_output,ok,14600000__32800000,14600000__32800000,"21.03763,105.77333__21.00592,105.73284","21.00592,105.73284__21.03763,105.77333",directed_pair_key_by_code,9.9,32.6,,52 min,,5.9424,22.7,22.7,2.2929,SUSPECT_CHANGED,HIGH,HIGH,14600000__32800000,batch_02
18322,18324,34031000,PGD Trần Hưng Đạo,106.3328297,20.9392325,34035000,PGD Cẩm Giàng,106.2497133,20.9356847,8.640896242935396,TP. Hải Phòng,184,22,"46 min
35.7 km",35.7,46 min,part/output_part_184/ket_qua_tu_0_den_99.xlsx,original_output,ok,34031000__34035000,34031000__34035000,"20.93923,106.33283__20.93568,106.24971","20.93568,106.24971__20.93923,106.33283",directed_pair_key_by_code,9.3,35.7,,46 min,,4.1315,26.4,26.4,2.8387,SUSPECT_CHANGED,HIGH,HIGH,34031000__34035000,batch_03
22692,22694,90200000,CN 1 Thành phố Hồ Chí Minh,106.701474,10.7706429,92031000,PGD Phan Phú Tiên,106.6654307,10.7522131,4.43873716962565,TP. Hồ Chí Minh,227,92,"56 min
27.9 km",27.9,56 min,part/output_part_227/ket_qua_tu_0_den_99.xlsx,original_output,ok,90200000__92031000,90200000__92031000,"10.77064,106.70147__10.75221,106.66543","10.75221,106.66543__10.77064,106.70147",directed_pair_key_by_code,5.5,27.9,,56 min,,6.2856,22.4,22.4,4.0727,SUSPECT_CHANGED,HIGH,HIGH,90200000__92031000,batch_03
15422,15424,14434000,PGD Bắc Thăng Long,105.790282,21.1157913,26433000,PGD Tiền Phong,105.762009,21.1565416,5.397275316421364,TP. Hà Nội,155,22,"45 min
28.2 km",28.2,45 min,part/output_part_155/ket_qua_tu_0_den_99.xlsx,original_output,ok,14434000__26433000,14434000__26433000,"21.11579,105.79028__21.15654,105.76201","21.11579,105.79028__21.15654,105.76201",directed_pair_key_by_code,8.6,28.2,,45 min,,5.2249,19.6,19.6,2.2791,SUSPECT_CHANGED,HIGH,HIGH,14434000__26433000,batch_03
17719,17721,16432000,PGD Trần Hưng Đạo,106.6870194,20.8601165,16635000,PGD Đình Vũ,106.8087885,20.8144857,13.63384069676449,TP. Hải Phòng,178,19,"50 min
58.8 km",58.8,50 min,part/output_part_178/ket_qua_tu_0_den_99.xlsx,original_output,ok,16432000__16635000,16432000__16635000,"20.86012,106.68702__20.81449,106.80879","20.81449,106.80879__20.86012,106.68702",directed_pair_key_by_code,15.6,58.8,,50 min,,4.3128,43.2,43.2,2.7692,SUSPECT_CHANGED,HIGH,HIGH,16432000__16635000,batch_01
19579,19581,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,88034000,PGD Bà Rịa,107.1768403,10.4877553,19.08200706083186,TP. Hồ Chí Minh,196,79,"1 hr 56 min
108 km",108.0,1 hr 56 min,part/output_part_196/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__88034000,88000000__88034000,"10.34819,107.07531__10.48776,107.17684","10.34819,107.07531__10.48776,107.17684",directed_pair_key_by_code,21.6,108.0,,1 hr 56 min,,5.6598,86.4,86.4,4.0,SUSPECT_CHANGED,HIGH,HIGH,88000000__88034000,batch_01
16275,16277,18831000,PGD Vinhomes Mỹ Đình,105.7616254,21.0355837,32000000,CN Thành An,105.7625489,20.9756127,6.66916918407382,TP. Hà Nội,163,75,"1 hr 8 min
28.5 km",28.5,1 hr 8 min,part/output_part_163/ket_qua_tu_0_den_99.xlsx,original_output,ok,18831000__32000000,18831000__32000000,"21.03558,105.76163__20.97561,105.76255","20.97561,105.76255__21.03558,105.76163",directed_pair_key_by_code,8.7,28.5,,1 hr 8 min,,4.2734,19.8,19.8,2.2759,SUSPECT_CHANGED,HIGH,HIGH,18831000__32000000,batch_01
17303,17305,16031000,PGD Thuỷ Nguyên,106.6802481,20.920697,34400000,CN Đông Hải Dương,106.5466222,20.9940344,16.09448319392852,TP. Hải Phòng,174,3,"1 hr 11 min
68.9 km",68.9,1 hr 11 min,part/output_part_174/ket_qua_tu_0_den_99.xlsx,original_output,ok,16031000__34400000,16031000__34400000,"20.92070,106.68025__20.99403,106.54662","20.92070,106.68025__20.99403,106.54662",directed_pair_key_by_code,18.3,68.9,,1 hr 11 min,,4.281,50.6,50.6,2.765,SUSPECT_CHANGED,HIGH,HIGH,16031000__34400000,batch_02
21577,21579,90043000,PGD Đinh Tiên Hoàng,106.6958903,10.7915621,90632000,PGD Vườn Chuối,106.6839927,10.7723266,2.502762854826069,TP. Hồ Chí Minh,216,77,"40 min
15.4 km",15.4,40 min,part/output_part_216/ket_qua_tu_0_den_99.xlsx,original_output,ok,90043000__90632000,90043000__90632000,"10.79156,106.69589__10.77233,106.68399","10.77233,106.68399__10.79156,106.69589",directed_pair_key_by_code,3.1,15.4,,40 min,,6.1532,12.3,12.3,3.9677,SUSPECT_CHANGED,HIGH,HIGH,90043000__90632000,batch_02
16444,16446,18900000,CN Tràng An,105.8506869,21.0116375,32232000,PGD Nhuệ Giang,105.7568642,20.9719329,10.69410474038248,TP. Hà Nội,165,44,"1 hr 23 min
42.3 km",42.3,1 hr 23 min,part/output_part_165/ket_qua_tu_0_den_99.xlsx,original_output,ok,18900000__32232000,18900000__32232000,"21.01164,105.85069__20.97193,105.75686","20.97193,105.75686__21.01164,105.85069",directed_pair_key_by_code,13.0,42.3,,1 hr 23 min,,3.9555,29.3,29.3,2.2538,SUSPECT_CHANGED,HIGH,HIGH,18900000__32232000,batch_02
17992,17994,16631000,PGD Hùng Vương,106.6417341,20.8763509,34632000,PGD Kim Thành,106.5071794,20.9625126,16.94425937794129,TP. Hải Phòng,180,92,"1 hr 4 min
68.9 km",68.9,1 hr 4 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16631000__34632000,16631000__34632000,"20.87635,106.64173__20.96251,106.50718","20.87635,106.64173__20.96251,106.50718",directed_pair_key_by_code,18.4,68.9,,1 hr 4 min,,4.0663,50.5,50.5,2.7446,SUSPECT_CHANGED,HIGH,HIGH,16631000__34632000,batch_03
